PRISM Time Series Data
Location:  Lat: 43.4098   Lon: -72.0367   Elev: 361m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2017-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2018-Oct-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
1998-01-01,0.00,-21.7,-14.3,-6.9
1998-01-02,0.56,-21.7,-12.9,-4.1
1998-01-03,0.00,-3.7,-0.3,3.0
1998-01-04,0.00,1.5,5.9,10.3
1998-01-05,3.21,-0.7,3.3,7.4
1998-01-06,1.31,-0.1,1.1,2.3
1998-01-07,0.81,0.9,3.0,5.2
1998-01-08,33.32,0.3,0.7,1.1
1998-01-09,21.28,0.3,0.7,1.1
1998-01-10,2.86,-2.1,-0.7,0.7
1998-01-11,0.00,-5.5,-0.5,4.5
1998-01-12,0.00,-11.6,-4.2,3.2
1998-01-13,0.00,-11.3,-6.0,-0.7
1998-01-14,3.14,-9.3,-2.8,3.6
1998-01-15,0.00,-14.0,-10.6,-7.2
1998-01-16,14.26,-11.1,-8.3,-5.5
1998-01-17,2.33,-12.1,-7.4,-2.7
1998-01-18,0.00,-11.6,-5.5,0.5
1998-01-19,2.93,-5.9,-4.4,-2.9
1998-01-20,2.61,-5.0,-2.1,0.8
1998-01-21,0.47,-3.1,-0.9,1.2
1998-01-22,0.00,-13.3,-7.2,-1.2
1998-01-23,0.00,-18.1,-10.6,-3.2
1998-01-24,32.19,-11.4,-6.5,-1.5
1998-01-25,0.00,-2.5,-0.4,1.7
1998-01-26,0.00,-9.0,-4.5,0.1
1998-01-27,0.00,-21.9,-12.8,-3.8
1998-01-28,0.00,-21.5,-13.0,-4.5
1998-01-29,0.00,-7.0,-3.7,-0.4
1998-01-30,0.00,-7.2,-0.3,6.7
1998-01-31,3.14,-3.6,-1.6,0.4
1998-02-01,0.00,-12.5,-5.3,1.8
1998-02-02,0.00,-12.4,-3.5,5.3
1998-02-03,0.00,-11.6,-1.9,7.7
1998-02-04,0.00,-8.3,-1.0,6.2
1998-02-05,0.00,-6.6,-1.6,3.5
1998-02-06,0.00,-13.4,-5.7,2.1
1998-02-07,0.00,-14.1,-4.4,5.4
1998-02-08,0.00,-13.7,-4.9,3.9
1998-02-09,0.00,-15.0,-6.1,2.7
1998-02-10,0.00,-14.1,-3.7,6.8
1998-02-11,0.00,-10.8,-2.6,5.7
1998-02-12,11.95,-6.4,1.3,8.9
1998-02-13,3.66,0.1,4.4,8.8
1998-02-14,0.00,-12.3,-5.4,1.4
1998-02-15,0.00,-17.7,-11.5,-5.3
1998-02-16,0.00,-18.2,-11.9,-5.7
1998-02-17,0.00,-16.8,-6.7,3.4
1998-02-18,16.35,-7.6,-2.0,3.5
1998-02-19,9.02,-0.2,0.8,1.9
1998-02-20,5.93,0.8,1.7,2.5
1998-02-21,0.40,0.9,3.1,5.2
1998-02-22,0.00,-2.0,0.4,2.8
1998-02-23,0.00,-7.2,-0.2,6.8
1998-02-24,1.05,-5.4,-0.7,4.0
1998-02-25,33.85,0.1,1.7,3.2
1998-02-26,1.80,0.9,2.1,3.3
1998-02-27,0.00,1.1,2.8,4.4
1998-02-28,0.00,-4.0,1.9,7.9
1998-03-01,2.26,-3.1,4.2,11.5
1998-03-02,0.00,-1.5,1.2,3.8
1998-03-03,1.18,-1.4,3.9,9.2
1998-03-04,0.00,-3.5,1.2,5.9
1998-03-05,1.56,-2.3,2.2,6.8
1998-03-06,0.00,-3.0,0.9,4.8
1998-03-07,0.00,-4.1,0.5,5.0
1998-03-08,1.11,-6.9,-2.0,2.9
1998-03-09,12.08,-4.6,-0.2,4.2
1998-03-10,21.26,0.9,5.2,9.5
1998-03-11,0.00,-11.5,-1.7,8.1
1998-03-12,0.27,-15.3,-10.3,-5.4
1998-03-13,0.00,-19.5,-13.1,-6.8
1998-03-14,0.00,-16.7,-8.3,0.1
1998-03-15,10.47,-6.8,-3.4,-0.1
1998-03-16,0.00,-12.1,-5.6,0.9
1998-03-17,0.00,-14.6,-6.2,2.1
1998-03-18,0.00,-11.7,-3.1,5.5
1998-03-19,10.66,-5.7,-0.7,4.4
1998-03-20,4.90,-0.5,0.3,1.2
1998-03-21,0.00,-2.6,0.2,2.9
1998-03-22,15.36,-4.9,-3.4,-1.9
1998-03-23,10.93,-5.6,-3.4,-1.2
1998-03-24,0.00,-11.7,-4.4,2.9
1998-03-25,0.00,-10.6,-2.8,5.0
1998-03-26,0.00,-6.2,1.7,9.6
1998-03-27,0.00,-1.8,5.5,12.9
1998-03-28,0.00,1.4,11.4,21.3
1998-03-29,0.00,2.9,14.5,26.2
1998-03-30,0.00,-0.3,9.2,18.7
1998-03-31,0.00,3.2,14.7,26.2
1998-04-01,0.00,5.6,17.5,29.3
1998-04-02,9.88,2.1,4.3,6.5
1998-04-03,5.34,0.3,3.5,6.7
1998-04-04,0.08,-0.8,4.3,9.4
1998-04-05,0.00,-1.2,1.2,3.5
1998-04-06,0.00,0.4,2.8,5.3
1998-04-07,0.00,-2.8,4.0,10.8
1998-04-08,0.00,-4.4,5.4,15.1
1998-04-09,0.00,-1.9,7.6,17.1
1998-04-10,0.00,1.5,7.8,14.1
1998-04-11,0.00,-5.2,2.6,10.4
1998-04-12,0.00,-4.7,4.9,14.5
1998-04-13,0.00,-4.4,6.2,16.7
1998-04-14,0.00,-3.5,7.7,19.0
1998-04-15,0.00,-2.1,8.3,18.8
1998-04-16,0.00,-0.1,9.6,19.4
1998-04-17,5.82,5.7,12.4,19.2
1998-04-18,2.26,1.2,8.5,15.8
1998-04-19,0.00,2.3,9.2,16.0
1998-04-20,25.99,4.0,8.8,13.6
1998-04-21,0.15,-1.1,4.1,9.2
1998-04-22,0.00,-1.7,7.3,16.4
1998-04-23,0.00,0.6,10.4,20.2
1998-04-24,7.40,2.7,8.0,13.4
1998-04-25,0.62,3.4,9.2,15.1
1998-04-26,1.16,-3.8,3.3,10.5
1998-04-27,0.03,-2.4,4.4,11.3
1998-04-28,0.00,-2.4,2.9,8.1
1998-04-29,0.00,-2.4,6.1,14.6
1998-04-30,0.00,1.5,11.7,21.8
1998-05-01,0.00,2.3,13.3,24.3
1998-05-02,3.83,6.0,15.2,24.5
1998-05-03,6.40,9.8,12.1,14.3
1998-05-04,1.22,9.6,12.0,14.3
1998-05-05,3.23,10.6,15.6,20.5
1998-05-06,9.31,11.0,13.6,16.1
1998-05-07,18.39,10.9,13.1,15.3
1998-05-08,0.15,11.1,15.1,19.2
1998-05-09,0.54,11.7,15.8,19.9
1998-05-10,4.59,11.8,13.8,15.7
1998-05-11,9.14,9.0,11.2,13.4
1998-05-12,1.82,7.7,11.4,15.0
1998-05-13,0.00,-0.4,8.6,17.5
1998-05-14,0.00,-0.6,10.2,21.0
1998-05-15,0.00,3.8,14.8,25.9
1998-05-16,0.00,7.7,18.0,28.4
1998-05-17,0.00,7.8,17.9,27.9
1998-05-18,5.36,8.0,14.7,21.4
1998-05-19,0.00,7.2,16.2,25.3
1998-05-20,0.00,5.2,14.2,23.2
1998-05-21,3.56,7.9,17.8,27.6
1998-05-22,4.22,6.9,15.5,24.1
1998-05-23,0.00,2.5,9.2,15.9
1998-05-24,0.00,5.2,13.8,22.5
1998-05-25,0.00,4.6,14.3,24.0
1998-05-26,0.00,9.0,17.1,25.1
1998-05-27,0.00,3.0,13.5,24.0
1998-05-28,0.00,5.4,14.4,23.4
1998-05-29,0.00,11.0,19.5,28.1
1998-05-30,2.19,13.2,21.9,30.7
1998-05-31,0.00,9.9,17.6,25.2
1998-06-01,27.23,12.6,16.0,19.4
1998-06-02,0.00,2.3,10.5,18.8
1998-06-03,8.04,6.3,14.2,22.0
1998-06-04,0.00,2.7,8.5,14.2
1998-06-05,0.09,5.2,10.1,15.0
1998-06-06,0.00,7.3,12.8,18.2
1998-06-07,0.00,8.6,12.7,16.8
1998-06-08,12.16,9.2,12.5,15.8
1998-06-09,5.30,8.1,11.7,15.3
1998-06-10,0.00,7.2,14.7,22.2
1998-06-11,0.00,8.9,17.5,26.1
1998-06-12,0.00,10.6,17.2,23.8
1998-06-13,23.56,12.7,14.3,15.9
1998-06-14,42.69,14.7,15.7,16.7
1998-06-15,37.51,15.1,16.6,18.1
1998-06-16,17.20,14.6,18.2,21.9
1998-06-17,21.49,14.3,15.9,17.4
1998-06-18,2.09,15.8,19.0,22.3
1998-06-19,0.92,14.9,20.6,26.3
1998-06-20,4.59,17.1,21.7,26.4
1998-06-21,0.52,15.7,21.3,26.8
1998-06-22,0.00,16.4,22.2,28.0
1998-06-23,0.71,17.6,22.3,26.9
1998-06-24,0.00,18.5,22.9,27.3
1998-06-25,0.11,16.8,23.2,29.5
1998-06-26,20.74,17.7,23.2,28.6
1998-06-27,14.22,18.5,23.1,27.8
1998-06-28,13.80,13.1,17.5,21.8
1998-06-29,0.00,13.0,18.5,24.1
1998-06-30,0.53,15.0,18.5,21.9
1998-07-01,23.88,16.2,19.5,22.8
1998-07-02,5.93,12.6,16.4,20.2
1998-07-03,0.00,10.9,18.2,25.5
1998-07-04,0.00,11.7,19.8,27.9
1998-07-05,19.11,14.6,20.9,27.2
1998-07-06,0.00,9.3,16.4,23.6
1998-07-07,0.00,12.6,18.9,25.1
1998-07-08,0.31,15.5,18.8,22.1
1998-07-09,1.69,14.5,19.1,23.7
1998-07-10,0.12,15.1,20.0,24.8
1998-07-11,1.54,10.0,16.6,23.2
1998-07-12,0.00,9.5,15.2,20.9
1998-07-13,0.00,10.9,18.1,25.3
1998-07-14,0.00,12.9,20.1,27.2
1998-07-15,0.00,15.4,23.0,30.5
1998-07-16,0.00,17.4,24.5,31.5
1998-07-17,1.47,17.5,24.3,31.1
1998-07-18,0.97,16.3,22.4,28.4
1998-07-19,0.00,9.8,18.7,27.5
1998-07-20,1.33,15.9,22.0,28.2
1998-07-21,7.20,15.7,22.2,28.6
1998-07-22,0.00,17.3,23.7,30.1
1998-07-23,0.00,16.7,23.8,30.9
1998-07-24,18.14,14.7,19.8,24.8
1998-07-25,0.00,9.4,16.3,23.2
1998-07-26,0.00,8.6,16.1,23.6
1998-07-27,0.00,9.6,16.8,24.0
1998-07-28,0.00,12.6,19.9,27.2
1998-07-29,0.00,18.0,22.9,27.8
1998-07-30,5.22,12.1,19.3,26.6
1998-07-31,0.00,13.3,18.8,24.2
1998-08-01,0.00,7.3,15.4,23.6
1998-08-02,0.00,8.5,16.6,24.6
1998-08-03,0.00,9.5,18.3,27.1
1998-08-04,0.00,11.7,19.8,27.9
1998-08-05,0.00,13.7,21.1,28.4
1998-08-06,0.48,14.5,21.7,28.8
1998-08-07,8.32,16.2,21.8,27.4
1998-08-08,1.03,17.3,20.4,23.6
1998-08-09,0.00,13.2,21.5,29.8
1998-08-10,0.00,16.8,23.0,29.1
1998-08-11,7.38,19.5,23.4,27.3
1998-08-12,7.46,16.2,21.4,26.6
1998-08-13,8.65,10.2,15.5,20.8
1998-08-14,0.00,9.1,15.9,22.8
1998-08-15,0.15,10.3,18.5,26.7
1998-08-16,0.55,15.8,21.1,26.4
1998-08-17,3.01,17.2,22.8,28.4
1998-08-18,3.78,18.1,21.0,23.8
1998-08-19,2.54,6.6,16.2,25.7
1998-08-20,0.00,5.1,13.0,20.8
1998-08-21,0.52,10.2,16.7,23.2
1998-08-22,0.00,9.8,16.5,23.3
1998-08-23,0.00,11.8,19.0,26.2
1998-08-24,8.81,16.1,18.6,21.1
1998-08-25,9.33,14.2,21.4,28.7
1998-08-26,10.56,15.9,21.8,27.6
1998-08-27,0.00,14.2,21.5,28.8
1998-08-28,0.00,12.0,20.0,28.1
1998-08-29,0.00,12.8,20.7,28.6
1998-08-30,0.00,13.5,19.1,24.8
1998-08-31,0.00,12.7,19.4,26.1
1998-09-01,0.04,8.5,16.9,25.2
1998-09-02,0.00,9.4,16.4,23.4
1998-09-03,16.88,10.0,15.4,20.8
1998-09-04,0.00,10.8,17.2,23.6
1998-09-05,0.00,8.1,16.0,23.9
1998-09-06,0.00,8.5,14.9,21.4
1998-09-07,4.48,10.6,19.8,29.0
1998-09-08,4.17,12.5,16.9,21.2
1998-09-09,0.00,8.4,13.7,19.0
1998-09-10,4.98,7.6,10.7,13.9
1998-09-11,0.00,5.8,11.7,17.7
1998-09-12,0.00,7.1,14.8,22.4
1998-09-13,0.00,9.8,17.1,24.3
1998-09-14,0.00,9.9,15.8,21.7
1998-09-15,0.00,11.6,18.3,25.1
1998-09-16,19.32,16.8,19.4,22.0
1998-09-17,0.00,4.7,13.4,22.1
1998-09-18,0.00,5.2,14.1,23.0
1998-09-19,0.00,7.5,14.3,21.0
1998-09-20,0.00,9.5,17.0,24.5
1998-09-21,0.00,14.1,20.4,26.8
1998-09-22,0.00,15.2,21.0,26.7
1998-09-23,7.71,6.6,12.3,17.9
1998-09-24,0.00,-1.3,6.0,13.3
1998-09-25,0.00,-0.5,7.6,15.8
1998-09-26,0.00,3.8,11.6,19.3
1998-09-27,5.64,9.1,16.4,23.8
1998-09-28,0.70,15.0,20.8,26.6
1998-09-29,0.00,2.3,11.0,19.7
1998-09-30,0.00,3.8,11.5,19.2
1998-10-01,4.66,9.7,14.3,19.0
1998-10-02,2.42,-0.1,9.5,19.2
1998-10-03,0.04,0.7,7.4,14.0
1998-10-04,0.00,-2.2,6.0,14.1
1998-10-05,0.00,-1.5,7.4,16.3
1998-10-06,0.00,-4.3,5.8,15.9
1998-10-07,0.00,-3.1,5.2,13.6
1998-10-08,3.26,-1.2,5.9,13.0
1998-10-09,13.50,11.6,13.8,16.0
1998-10-10,5.89,11.4,12.0,12.6
1998-10-11,44.18,12.1,13.1,14.1
1998-10-12,0.65,10.9,14.7,18.4
1998-10-13,0.00,8.5,10.9,13.2
1998-10-14,2.21,8.7,9.9,11.1
1998-10-15,33.03,6.8,8.4,10.0
1998-10-16,0.02,6.9,9.0,11.1
1998-10-17,0.00,-0.7,6.3,13.4
1998-10-18,0.00,0.4,8.8,17.2
1998-10-19,0.00,8.0,16.4,24.9
1998-10-20,0.00,2.6,9.6,16.6
1998-10-21,0.03,1.4,8.2,15.1
1998-10-22,0.00,-0.7,4.9,10.4
1998-10-23,0.00,-0.5,3.9,8.2
1998-10-24,0.00,-0.2,6.9,13.9
1998-10-25,0.00,2.3,11.7,21.2
1998-10-26,0.00,-2.7,7.4,17.6
1998-10-27,0.00,-2.5,5.0,12.6
1998-10-28,0.00,0.1,5.6,11.1
1998-10-29,5.45,2.8,7.9,13.0
1998-10-30,0.00,4.5,6.6,8.6
1998-10-31,0.00,4.6,6.9,9.1
1998-11-01,0.00,4.3,7.7,11.2
1998-11-02,0.00,4.6,6.8,8.9
1998-11-03,0.00,2.6,6.3,10.0
1998-11-04,0.00,0.4,3.3,6.1
1998-11-05,0.00,0.3,3.1,5.9
1998-11-06,0.00,-6.4,0.6,7.5
1998-11-07,0.00,-4.0,0.4,4.9
1998-11-08,0.00,0.7,3.8,6.9
1998-11-09,0.00,-6.2,0.6,7.4
1998-11-10,0.00,-6.7,-0.9,4.9
1998-11-11,12.85,-4.8,1.5,7.9
1998-11-12,5.36,4.1,9.9,15.7
1998-11-13,0.00,-1.6,3.6,8.8
1998-11-14,0.00,-5.0,0.2,5.4
1998-11-15,3.65,-3.1,1.8,6.8
1998-11-16,0.00,-0.4,5.2,10.7
1998-11-17,2.96,-0.5,2.9,6.3
1998-11-18,4.06,-2.1,-0.4,1.2
1998-11-19,0.00,-5.6,-1.0,3.7
1998-11-20,1.91,-4.5,0.1,4.7
1998-11-21,5.67,2.1,4.5,6.9
1998-11-22,0.03,-2.8,1.7,6.2
1998-11-23,0.00,-2.4,2.3,7.0
1998-11-24,0.00,-1.5,6.2,13.9
1998-11-25,1.34,0.8,5.4,10.0
1998-11-26,0.00,-2.1,2.3,6.8
1998-11-27,44.06,0.8,3.4,5.9
1998-11-28,0.00,1.4,3.1,4.7
1998-11-29,0.00,-3.3,2.0,7.2
1998-11-30,0.00,-1.0,3.3,7.7
1998-12-01,0.41,0.7,5.2,9.6
1998-12-02,0.01,-2.5,4.3,11.1
1998-12-03,0.00,-1.3,7.3,15.9
1998-12-04,0.00,2.3,6.2,10.1
1998-12-05,0.00,-1.9,7.9,17.6
1998-12-06,0.58,-1.8,3.4,8.7
1998-12-07,0.00,3.6,8.1,12.7
1998-12-08,0.00,-4.9,7.8,20.5
1998-12-09,6.83,-4.7,-1.8,1.1
1998-12-10,0.00,-6.7,-0.8,5.1
1998-12-11,0.00,-6.6,0.1,6.8
1998-12-12,0.00,-7.9,-2.2,3.5
1998-12-13,0.00,-7.8,-0.5,6.9
1998-12-14,0.00,-6.4,0.3,7.0
1998-12-15,0.00,-7.6,-3.1,1.3
1998-12-16,0.00,-6.9,1.8,10.6
1998-12-17,0.00,-4.1,1.5,7.1
1998-12-18,4.72,-5.3,-2.1,1.1
1998-12-19,0.00,-10.4,-6.6,-2.8
1998-12-20,1.39,-5.5,-1.9,1.7
1998-12-21,0.00,-3.9,0.0,4.0
1998-12-22,14.82,-3.0,3.3,9.7
1998-12-23,0.46,-13.4,-1.9,9.7
1998-12-24,0.00,-12.9,-9.5,-6.0
1998-12-25,0.00,-12.8,-7.2,-1.6
1998-12-26,0.00,-14.8,-8.1,-1.4
1998-12-27,0.00,-13.7,-7.9,-2.1
1998-12-28,0.00,-9.4,-4.3,0.8
1998-12-29,0.00,-9.2,-3.5,2.3
1998-12-30,7.56,-9.2,-4.7,-0.3
1998-12-31,0.06,-21.7,-10.6,0.5
1999-01-01,0.00,-20.4,-14.3,-8.2
1999-01-02,0.00,-23.3,-14.6,-5.9
1999-01-03,0.00,-22.3,-15.6,-8.9
1999-01-04,27.66,-8.7,-4.0,0.7
1999-01-05,0.00,-13.3,-8.6,-4.0
1999-01-06,0.00,-20.9,-13.0,-5.1
1999-01-07,1.31,-20.8,-12.2,-3.6
1999-01-08,0.00,-20.3,-12.4,-4.5
1999-01-09,14.27,-19.8,-10.9,-1.9
1999-01-10,11.27,-13.6,-4.7,4.1
1999-01-11,0.00,-17.1,-11.5,-5.9
1999-01-12,3.36,-16.2,-11.2,-6.3
1999-01-13,4.20,-9.9,-4.8,0.3
1999-01-14,2.82,-21.3,-12.1,-2.9
1999-01-15,14.71,-21.1,-15.0,-8.9
1999-01-16,24.47,-9.5,-4.0,1.5
1999-01-17,0.00,-8.5,-4.0,0.5
1999-01-18,0.00,-8.3,-0.5,7.2
1999-01-19,27.20,-7.4,0.1,7.6
1999-01-20,0.00,-0.3,2.3,5.0
1999-01-21,0.00,-8.5,-2.5,3.5
1999-01-22,0.00,-7.9,-1.4,5.0
1999-01-23,9.79,0.1,1.6,3.1
1999-01-24,6.13,0.0,1.9,3.8
1999-01-25,7.41,-0.1,5.8,11.7
1999-01-26,0.00,-9.6,-3.9,1.8
1999-01-27,0.00,-9.6,-3.9,1.8
1999-01-28,5.90,-6.4,-2.5,1.4
1999-01-29,6.45,-10.0,-7.7,-5.4
1999-01-30,0.00,-18.9,-11.0,-3.2
1999-01-31,0.00,-24.1,-14.2,-4.3
1999-02-01,0.00,-24.2,-13.4,-2.6
1999-02-02,0.00,-17.7,-5.8,6.0
1999-02-03,25.47,-1.6,1.0,3.6
1999-02-04,0.00,-7.0,0.8,8.5
1999-02-05,1.98,-6.2,-0.1,6.0
1999-02-06,0.00,-10.0,-3.7,2.6
1999-02-07,0.73,-8.4,-5.2,-2.0
1999-02-08,0.00,-14.4,-7.1,0.3
1999-02-09,0.00,-14.0,-6.2,1.7
1999-02-10,0.00,-11.3,-3.3,4.7
1999-02-11,0.00,-5.8,-0.8,4.2
1999-02-12,0.00,-5.1,0.8,6.8
1999-02-13,3.79,-2.3,4.4,11.0
1999-02-14,0.00,-8.8,-3.1,2.5
1999-02-15,0.00,-15.1,-10.3,-5.4
1999-02-16,0.00,-12.4,-3.9,4.6
1999-02-17,0.00,-9.6,-1.1,7.4
1999-02-18,2.69,-1.6,0.1,1.9
1999-02-19,11.73,-2.7,-0.6,1.6
1999-02-20,0.00,-6.3,-1.7,2.9
1999-02-21,0.00,-7.1,-2.8,1.5
1999-02-22,0.00,-16.9,-9.3,-1.6
1999-02-23,0.00,-18.9,-13.8,-8.7
1999-02-24,0.00,-18.7,-11.9,-5.1
1999-02-25,0.00,-17.2,-8.9,-0.6
1999-02-26,0.75,-8.4,-5.0,-1.6
1999-02-27,0.00,-6.2,-1.1,4.0
1999-02-28,0.00,-9.3,-1.5,6.2
1999-03-01,27.78,-3.7,1.1,5.9
1999-03-02,0.90,-0.1,3.5,7.1
1999-03-03,0.00,-6.1,-1.3,3.5
1999-03-04,34.81,-3.8,3.0,9.9
1999-03-05,0.86,-6.5,1.2,8.9
1999-03-06,0.00,-9.4,-4.6,0.2
1999-03-07,13.50,-8.6,-6.8,-5.0
1999-03-08,0.00,-15.3,-10.6,-5.9
1999-03-09,0.00,-16.0,-10.2,-4.4
1999-03-10,0.00,-15.3,-7.6,0.1
1999-03-11,0.00,-11.7,-5.4,1.0
1999-03-12,5.65,-6.6,-4.3,-2.0
1999-03-13,1.81,-6.1,-3.4,-0.7
1999-03-14,0.00,-5.3,-0.3,4.7
1999-03-15,5.01,-3.4,1.4,6.2
1999-03-16,3.94,-3.8,-1.5,0.7
1999-03-17,0.00,-3.3,1.8,6.8
1999-03-18,0.00,-1.3,5.6,12.6
1999-03-19,0.00,0.4,6.9,13.4
1999-03-20,0.00,-2.4,0.4,3.1
1999-03-21,0.00,-8.1,-1.9,4.3
1999-03-22,25.76,-6.0,0.6,7.3
1999-03-23,13.31,-0.2,4.6,9.4
1999-03-24,0.00,-5.4,0.8,7.0
1999-03-25,0.00,-3.7,0.9,5.6
1999-03-26,0.00,-4.0,-0.1,3.8
1999-03-27,0.00,-5.5,1.4,8.2
1999-03-28,0.00,-3.6,4.6,12.9
1999-03-29,8.52,1.7,5.1,8.4
1999-03-30,0.00,-0.1,7.8,15.7
1999-03-31,0.00,-2.1,4.3,10.7
1999-04-01,0.00,-2.7,8.2,19.0
1999-04-02,0.00,0.3,10.2,20.2
1999-04-03,0.00,2.5,6.9,11.4
1999-04-04,0.95,1.2,5.1,9.0
1999-04-05,0.00,-5.4,0.8,6.9
1999-04-06,0.00,-4.6,4.0,12.7
1999-04-07,0.97,-2.9,7.6,18.1
1999-04-08,0.00,-2.4,5.7,13.7
1999-04-09,0.31,-0.0,9.2,18.4
1999-04-10,0.00,0.8,6.0,11.2
1999-04-11,0.00,-5.8,0.9,7.7
1999-04-12,0.00,-4.2,3.7,11.5
1999-04-13,0.00,-0.4,5.1,10.6
1999-04-14,0.00,1.0,4.7,8.4
1999-04-15,0.00,-3.5,2.7,9.0
1999-04-16,0.00,-3.4,5.5,14.4
1999-04-17,6.82,-1.3,5.8,13.0
1999-04-18,1.88,-0.2,5.5,11.2
1999-04-19,0.00,-1.4,6.5,14.4
1999-04-20,0.46,0.9,8.0,15.0
1999-04-21,1.84,-1.0,6.0,13.1
1999-04-22,0.00,0.8,8.7,16.7
1999-04-23,0.19,4.5,10.3,16.1
1999-04-24,0.00,-1.4,5.5,12.4
1999-04-25,0.00,-3.4,3.5,10.4
1999-04-26,0.00,2.7,8.5,14.2
1999-04-27,0.41,3.5,10.6,17.7
1999-04-28,0.00,-2.4,4.9,12.2
1999-04-29,0.00,-2.5,6.5,15.6
1999-04-30,0.00,-1.3,8.4,18.1
1999-05-01,0.00,-0.9,9.5,19.8
1999-05-02,0.00,0.6,11.9,23.2
1999-05-03,0.00,1.6,12.5,23.5
1999-05-04,0.00,6.3,14.3,22.2
1999-05-05,7.35,10.5,14.0,17.6
1999-05-06,6.71,12.3,15.0,17.7
1999-05-07,0.19,13.2,16.9,20.6
1999-05-08,0.00,12.3,15.3,18.3
1999-05-09,5.38,11.5,14.2,16.8
1999-05-10,0.00,9.6,15.1,20.6
1999-05-11,0.00,0.3,7.4,14.5
1999-05-12,0.00,-1.9,7.8,17.6
1999-05-13,0.00,-1.6,7.5,16.7
1999-05-14,0.00,-1.5,7.8,17.0
1999-05-15,0.00,1.2,11.8,22.4
1999-05-16,0.00,1.9,12.3,22.7
1999-05-17,0.00,2.1,13.0,23.8
1999-05-18,0.00,4.9,14.3,23.8
1999-05-19,0.00,10.0,16.9,23.8
1999-05-20,49.01,10.2,14.9,19.6
1999-05-21,0.00,4.4,10.8,17.2
1999-05-22,0.00,4.7,13.8,22.9
1999-05-23,0.00,8.6,17.3,26.0
1999-05-24,5.88,10.5,17.4,24.3
1999-05-25,9.49,8.3,12.3,16.3
1999-05-26,1.53,7.2,12.4,17.6
1999-05-27,1.66,4.4,10.1,15.8
1999-05-28,0.00,3.9,11.3,18.7
1999-05-29,0.00,5.7,14.4,23.1
1999-05-30,0.00,7.2,17.4,27.7
1999-05-31,0.00,10.1,20.2,30.2
1999-06-01,0.00,12.3,21.9,31.5
1999-06-02,1.61,16.6,23.3,30.1
1999-06-03,0.56,17.8,23.1,28.5
1999-06-04,0.16,10.4,17.7,25.1
1999-06-05,0.00,4.4,13.7,23.1
1999-06-06,0.00,9.3,17.2,25.1
1999-06-07,0.12,15.3,21.4,27.5
1999-06-08,0.00,19.1,26.2,33.2
1999-06-09,1.78,14.7,22.2,29.7
1999-06-10,1.37,11.5,13.9,16.3
1999-06-11,0.00,3.7,13.2,22.7
1999-06-12,0.00,5.3,16.1,26.9
1999-06-13,0.00,9.7,19.5,29.3
1999-06-14,0.74,14.9,21.5,28.1
1999-06-15,6.73,15.2,20.5,25.7
1999-06-16,0.00,3.6,13.5,23.5
1999-06-17,0.00,7.3,14.0,20.6
1999-06-18,2.58,10.4,15.7,21.0
1999-06-19,0.00,5.3,12.8,20.3
1999-06-20,0.00,9.0,16.4,23.9
1999-06-21,0.00,9.7,17.6,25.6
1999-06-22,13.99,10.2,18.3,26.3
1999-06-23,0.00,11.6,20.2,28.7
1999-06-24,0.00,13.3,21.8,30.4
1999-06-25,0.00,11.2,20.6,30.1
1999-06-26,0.59,12.9,19.2,25.4
1999-06-27,0.00,12.6,21.6,30.7
1999-06-28,0.00,18.4,25.6,32.7
1999-06-29,11.01,19.9,24.7,29.5
1999-06-30,24.88,13.7,21.4,29.0
1999-07-01,0.00,15.6,21.0,26.3
1999-07-02,0.58,17.7,21.1,24.4
1999-07-03,8.41,12.2,19.7,27.3
1999-07-04,2.02,17.5,23.3,29.2
1999-07-05,0.00,20.2,25.3,30.3
1999-07-06,0.85,20.4,26.8,33.2
1999-07-07,6.57,15.0,23.8,32.7
1999-07-08,0.00,12.9,19.8,26.7
1999-07-09,0.00,9.4,16.0,22.6
1999-07-10,0.81,13.0,17.4,21.8
1999-07-11,0.00,7.8,17.1,26.4
1999-07-12,0.00,5.9,14.2,22.4
1999-07-13,0.00,10.7,18.7,26.6
1999-07-14,0.00,8.7,16.2,23.7
1999-07-15,0.00,8.9,17.6,26.4
1999-07-16,0.00,13.4,21.8,30.3
1999-07-17,0.00,16.6,24.6,32.5
1999-07-18,0.00,17.6,25.7,33.8
1999-07-19,0.00,15.9,24.5,33.1
1999-07-20,23.84,12.1,19.5,26.9
1999-07-21,0.00,6.3,15.6,24.8
1999-07-22,0.00,10.5,18.9,27.4
1999-07-23,9.84,15.5,22.8,30.1
1999-07-24,0.00,15.1,22.3,29.5
1999-07-25,5.24,16.5,22.6,28.6
1999-07-26,7.47,15.8,21.9,28.0
1999-07-27,3.41,15.9,21.3,26.7
1999-07-28,1.46,13.5,21.7,29.8
1999-07-29,0.00,13.3,21.4,29.4
1999-07-30,4.82,14.2,20.6,27.1
1999-07-31,0.00,16.2,23.4,30.5
1999-08-01,0.00,18.9,25.1,31.3
